😀	cara, cara moi riseira, sorriso
🏋🏿‍♂	halterofilia, home, levantador de pesos, levantador de pesos: ton de pel moi escuro, levantar pesos, ton de pel moi escuro
🏋‍♀	halterofilia, levantadora de pesos, levantar pesos, muller
🏋🏻‍♀	halterofilia, levantadora de pesos, levantadora de pesos: ton de pel moi claro, levantar pesos, muller, ton de pel moi claro
🏋🏼‍♀	halterofilia, levantadora de pesos, levantadora de pesos: ton de pel claro, levantar pesos, muller, ton de pel claro
🏋🏽‍♀	halterofilia, levantadora de pesos, levantadora de pesos: ton de pel medio, levantar pesos, muller, ton de pel medio
🏋🏾‍♀	halterofilia, levantadora de pesos, levantadora de pesos: ton de pel escuro, levantar pesos, muller, ton de pel escuro
🏋🏿‍♀	halterofilia, levantadora de pesos, levantadora de pesos: ton de pel moi escuro, levantar pesos, muller, ton de pel moi escuro
🚴	bicicleta, ciclismo, ciclista
🚴🏻	bicicleta, ciclismo, ciclista, ciclista: ton de pel moi claro, ton de pel moi claro
🚴🏼	bicicleta, ciclismo, ciclista, ciclista: ton de pel claro, ton de pel claro
🚴🏽	bicicleta, ciclismo, ciclista, ciclista: ton de pel medio, ton de pel medio
🚴🏾	bicicleta, ciclismo, ciclista, ciclista: ton de pel escuro, ton de pel escuro
🚴🏿	bicicleta, ciclismo, ciclista, ciclista: ton de pel moi escuro, ton de pel moi escuro
🚴‍♂	bicicleta, ciclismo, ciclista, home, home practicando ciclismo
🚴🏻‍♂	bicicleta, ciclismo, ciclista, home, home practicando ciclismo, home practicando ciclismo: ton de pel moi claro, ton de pel moi claro
🚴🏼‍♂	bicicleta, ciclismo, ciclista, home, home practicando ciclismo, home practicando ciclismo: ton de pel claro, ton de pel claro
🚴🏽‍♂	bicicleta, ciclismo, ciclista, home, home practicando ciclismo, home practicando ciclismo: ton de pel medio, ton de pel medio
🚴🏾‍♂	bicicleta, ciclismo, ciclista, home, home practicando ciclismo, home practicando ciclismo: ton de pel escuro, ton de pel escuro
🚴🏿‍♂	bicicleta, ciclismo, ciclista, home, home practicando ciclismo, home practicando ciclismo: ton de pel moi escuro, ton de pel moi escuro
🚴‍♀	bicicleta, ciclismo, ciclista, muller, muller practicando ciclismo
🚴🏻‍♀	bicicleta, ciclismo, ciclista, muller, muller practicando ciclismo, muller practicando ciclismo: ton de pel moi claro, ton de pel moi claro
🚴🏼‍♀	bicicleta, ciclismo, ciclista, muller, muller practicando ciclismo, muller practicando ciclismo: ton de pel claro, ton de pel claro
🚴🏽‍♀	bicicleta, ciclismo, ciclista, muller, muller practicando ciclismo, muller practicando ciclismo: ton de pel medio, ton de pel medio
🚴🏾‍♀	bicicleta, ciclismo, ciclista, muller, muller practicando ciclismo, muller practicando ciclismo: ton de pel escuro, ton de pel escuro
🚴🏿‍♀	bicicleta, ciclismo, ciclista, muller, muller practicando ciclismo, muller practicando ciclismo: ton de pel moi escuro, ton de pel moi escuro
🚵	bicicleta de montaña, ciclismo, ciclista de montaña
🚵🏻	bicicleta de montaña, ciclismo, ciclista de montaña, ciclista de montaña: ton de pel moi claro, ton de pel moi claro
🚵🏼	bicicleta de montaña, ciclismo, ciclista de montaña, ciclista de montaña: ton de pel claro, ton de pel claro
🚵🏽	bicicleta de montaña, ciclismo, ciclista de montaña, ciclista de montaña: ton de pel medio, ton de pel medio
🚵🏾	bicicleta de montaña, ciclismo, ciclista de montaña, ciclista de montaña: ton de pel escuro, ton de pel escuro
🚵🏿	bicicleta de montaña, ciclismo, ciclista de montaña, ciclista de montaña: ton de pel moi escuro, ton de pel moi escuro
🚵‍♂	bicicleta de montaña, ciclismo, ciclista, home, home practicando ciclismo de montaña
🚵🏻‍♂	bicicleta de montaña, ciclismo, ciclista, home, home practicando ciclismo de montaña, home practicando ciclismo de montaña: ton de pel moi claro, ton de pel moi claro
🚵🏼‍♂	bicicleta de montaña, ciclismo, ciclista, home, home practicando ciclismo de montaña, home practicando ciclismo de montaña: ton de pel claro, ton de pel claro
🚵🏽‍♂	bicicleta de montaña, ciclismo, ciclista, home, home practicando ciclismo de montaña, home practicando ciclismo de montaña: ton de pel medio, ton de pel medio
🚵🏾‍♂	bicicleta de montaña, ciclismo, ciclista, home, home practicando ciclismo de montaña, home practicando ciclismo de montaña: ton de pel escuro, ton de pel escuro
🚵🏿‍♂	bicicleta de montaña, ciclismo, ciclista, home, home practicando ciclismo de montaña, home practicando ciclismo de montaña: ton de pel moi escuro, ton de pel moi escuro
🚵‍♀	bicicleta de montaña, ciclismo, ciclista, muller, muller practicando ciclismo de montaña
🚵🏻‍♀	bicicleta de montaña, ciclismo, ciclista, muller, muller practicando ciclismo de montaña, muller practicando ciclismo de montaña: ton de pel moi claro, ton de pel moi claro
🚵🏼‍♀	bicicleta de montaña, ciclismo, ciclista, muller, muller practicando ciclismo de montaña, muller practicando ciclismo de montaña: ton de pel claro, ton de pel claro
🚵🏽‍♀	bicicleta de montaña, ciclismo, ciclista, muller, muller practicando ciclismo de montaña, muller practicando ciclismo de montaña: ton de pel medio, ton de pel medio
🚵🏾‍♀	bicicleta de montaña, ciclismo, ciclista, muller, muller practicando ciclismo de montaña, muller practicando ciclismo de montaña: ton de pel escuro, ton de pel escuro
🚵🏿‍♀	bicicleta de montaña, ciclismo, ciclista, muller, muller practicando ciclismo de montaña, muller practicando ciclismo de montaña: ton de pel moi escuro, ton de pel moi escuro
🤸	deporte, ximnasia
🤸🏻	deporte, ton de pel moi claro, ximnasia, ximnasia: ton de pel moi claro
🤸🏼	deporte, ton de pel claro, ximnasia, ximnasia: ton de pel claro
🤸🏽	deporte, ton de pel medio, ximnasia, ximnasia: ton de pel medio
🤸🏾	deporte, ton de pel escuro, ximnasia, ximnasia: ton de pel escuro
🤸🏿	deporte, ton de pel moi escuro, ximnasia, ximnasia: ton de pel moi escuro
🤸‍♂	home, home facendo unha viravolta lateral, viravolta, ximnasia
🤸🏻‍♂	home, home facendo unha viravolta lateral, home facendo unha viravolta lateral: ton de pel moi claro, ton de pel moi claro, viravolta, ximnasia
🤸🏼‍♂	home, home facendo unha viravolta lateral, home facendo unha viravolta lateral: ton de pel claro, ton de pel claro, viravolta, ximnasia
🤸🏽‍♂	home, home facendo unha viravolta lateral, home facendo unha viravolta lateral: ton de pel medio, ton de pel medio, viravolta, ximnasia
🤸🏾‍♂	home, home facendo unha viravolta lateral, home facendo unha viravolta lateral: ton de pel escuro, ton de pel escuro, viravolta, ximnasia
🤸🏿‍♂	home, home facendo unha viravolta lateral, home facendo unha viravolta lateral: ton de pel moi escuro, ton de pel moi escuro, viravolta, ximnasia
🤸‍♀	muller, muller facendo unha viravolta lateral, viravolta, ximnasia
🤸🏻‍♀	muller, muller facendo unha viravolta lateral, muller facendo unha viravolta lateral: ton de pel moi claro, ton de pel moi claro, viravolta, ximnasia
🤸🏼‍♀	muller, muller facendo unha viravolta lateral, muller facendo unha viravolta lateral: ton de pel claro, ton de pel claro, viravolta, ximnasia
🤸🏽‍♀	muller, muller facendo unha viravolta lateral, muller facendo unha viravolta lateral: ton de pel medio, ton de pel medio, viravolta, ximnasia
🤸🏾‍♀	muller, muller facendo unha viravolta lateral, muller facendo unha viravolta lateral: ton de pel escuro, ton de pel escuro, viravolta, ximnasia
🤸🏿‍♀	muller, muller facendo unha viravolta lateral, muller facendo unha viravolta lateral: ton de pel moi escuro, ton de pel moi escuro, viravolta, ximnasia
🤼	deporte, loita, loita libre, loitadores
🤼‍♂	deporte, homes, homes practicando loita libre, loita, loitadores
🤼‍♀	deporte, loita, loitadoras, mulleres, mulleres practicando loita libre
🤽	auga, deporte, wáter-polo
🤽🏻	auga, deporte, ton de pel moi claro, wáter-polo, wáter-polo: ton de pel moi claro
🤽🏼	auga, deporte, ton de pel claro, wáter-polo, wáter-polo: ton de pel claro
🤽🏽	auga, deporte, ton de pel medio, wáter-polo, wáter-polo: ton de pel medio
🤽🏾	auga, deporte, ton de pel escuro, wáter-polo, wáter-polo: ton de pel escuro
🤽🏿	auga, deporte, ton de pel moi escuro, wáter-polo, wáter-polo: ton de pel moi escuro
🤽‍♂	balón, home, home xogando a wáter-polo, wáter-polo
🤽🏻‍♂	balón, home, home xogando a wáter-polo, home xogando a wáter-polo: ton de pel moi claro, ton de pel moi claro, wáter-polo
🤽🏼‍♂	balón, home, home xogando a wáter-polo, home xogando a wáter-polo: ton de pel claro, ton de pel claro, wáter-polo
🤽🏽‍♂	balón, home, home xogando a wáter-polo, home xogando a wáter-polo: ton de pel medio, ton de pel medio, wáter-polo
🤽🏾‍♂	balón, home, home xogando a wáter-polo, home xogando a wáter-polo: ton de pel escuro, ton de pel escuro, wáter-polo
🤽🏿‍♂	balón, home, home xogando a wáter-polo, home xogando a wáter-polo: ton de pel moi escuro, ton de pel moi escuro, wáter-polo
🤽‍♀	balón, muller, muller xogando a wáter-polo, wáter-polo
🤽🏻‍♀	balón, muller, muller xogando a wáter-polo, muller xogando a wáter-polo: ton de pel moi claro, ton de pel moi claro, wáter-polo
🤽🏼‍♀	balón, muller, muller xogando a wáter-polo, muller xogando a wáter-polo: ton de pel claro, ton de pel claro, wáter-polo
🤽🏽‍♀	balón, muller, muller xogando a wáter-polo, muller xogando a wáter-polo: ton de pel medio, ton de pel medio, wáter-polo
🤽🏾‍♀	balón, muller, muller xogando a wáter-polo, muller xogando a wáter-polo: ton de pel escuro, ton de pel escuro, wáter-polo
🤽🏿‍♀	balón, muller, muller xogando a wáter-polo, muller xogando a wáter-polo: ton de pel moi escuro, ton de pel moi escuro, wáter-polo
🤾	balonmán, deporte, pelota
🤾🏻	balonmán, balonmán: ton de pel moi claro, deporte, pelota, ton de pel moi claro
🤾🏼	balonmán, balonmán: ton de pel claro, deporte, pelota, ton de pel claro
🤾🏽	balonmán, balonmán: ton de pel medio, deporte, pelota, ton de pel medio
🤾🏾	balonmán, balonmán: ton de pel escuro, deporte, pelota, ton de pel escuro
🤾🏿	balonmán, balonmán: ton de pel moi escuro, deporte, pelota, ton de pel moi escuro
🤾‍♂	balonmán, home, home xogando a balonmán
🤾🏻‍♂	balonmán, home, home xogando a balonmán, home xogando a balonmán: ton de pel moi claro, ton de pel moi claro
🤾🏼‍♂	balonmán, home, home xogando a balonmán, home xogando a balonmán: ton de pel claro, ton de pel claro
🤾🏽‍♂	balonmán, home, home xogando a balonmán, home xogando a balonmán: ton de pel medio, ton de pel medio
🤾🏾‍♂	balonmán, home, home xogando a balonmán, home xogando a balonmán: ton de pel escuro, ton de pel escuro
🤾🏿‍♂	balonmán, home, home xogando a balonmán, home xogando a balonmán: ton de pel moi escuro, ton de pel moi escuro
🤾‍♀	balonmán, muller, muller xogando a balonmán
🤾🏻‍♀	balonmán, muller, muller xogando a balonmán, muller xogando a balonmán: ton de pel moi claro, ton de pel moi claro
🤾🏼‍♀	balonmán, muller, muller xogando a balonmán, muller xogando a balonmán: ton de pel claro, ton de pel claro
🤾🏽‍♀	balonmán, muller, muller xogando a balonmán, muller xogando a balonmán: ton de pel medio, ton de pel medio
🤾🏾‍♀	balonmán, muller, muller xogando a balonmán, muller xogando a balonmán: ton de pel escuro, ton de pel escuro
🤾🏿‍♀	balonmán, muller, muller xogando a balonmán, muller xogando a balonmán: ton de pel moi escuro, ton de pel moi escuro
🤹	habilidade, malabar, malabares, malabarismo, malabarista, multitarefa
🤹🏻	habilidade, malabar, malabares, malabares: ton de pel moi claro, malabarismo, malabarista, multitarefa, ton de pel moi claro
🤹🏼	habilidade, malabar, malabares, malabares: ton de pel claro, malabarismo, malabarista, multitarefa, ton de pel claro
🤹🏽	habilidade, malabar, malabares, malabares: ton de pel medio, malabarismo, malabarista, multitarefa, ton de pel medio
🤹🏾	habilidade, malabar, malabares, malabares: ton de pel escuro, malabarismo, malabarista, multitarefa, ton de pel escuro
🤹🏿	habilidade, malabar, malabares, malabares: ton de pel moi escuro, malabarismo, malabarista, multitarefa, ton de pel moi escuro
🤹‍♂	home, home malabarista, malabarismo, multitarefa
🤹🏻‍♂	home, home malabarista, home malabarista: ton de pel moi claro, malabarismo, multitarefa, ton de pel moi claro
🤹🏼‍♂	home, home malabarista, home malabarista: ton de pel claro, malabarismo, multitarefa, ton de pel claro
🤹🏽‍♂	home, home malabarista, home malabarista: ton de pel medio, malabarismo, multitarefa, ton de pel medio
🤹🏾‍♂	home, home malabarista, home malabarista: ton de pel escuro, malabarismo, multitarefa, ton de pel escuro
🤹🏿‍♂	home, home malabarista, home malabarista: ton de pel moi escuro, malabarismo, multitarefa, ton de pel moi escuro
🤹‍♀	malabarismo, muller, muller malabarista, multitarefa
🤹🏻‍♀	malabarismo, muller, muller malabarista, muller malabarista: ton de pel moi claro, multitarefa, ton de pel moi claro
🤹🏼‍♀	malabarismo, muller, muller malabarista, muller malabarista: ton de pel claro, multitarefa, ton de pel claro
🤹🏽‍♀	malabarismo, muller, muller malabarista, muller malabarista: ton de pel medio, multitarefa, ton de pel medio
🤹🏾‍♀	malabarismo, muller, muller malabarista, muller malabarista: ton de pel escuro, multitarefa, ton de pel escuro
🤹🏿‍♀	malabarismo, muller, muller malabarista, muller malabarista: ton de pel moi escuro, multitarefa, ton de pel moi escuro
🧘	ioga, meditación, posición de loto
🧘🏻	ioga, ioga: ton de pel moi claro, meditación, posición de loto, ton de pel moi claro
🧘🏼	ioga, ioga: ton de pel claro, meditación, posición de loto, ton de pel claro
🧘🏽	ioga, ioga: ton de pel medio, meditación, posición de loto, ton de pel medio
🧘🏾	ioga, ioga: ton de pel escuro, meditación, posición de loto, ton de pel escuro
🧘🏿	ioga, ioga: ton de pel moi escuro, meditación, posición de loto, ton de pel moi escuro
🧘‍♂	home, home practicando ioga, meditación, posición de loto
🧘🏻‍♂	home, home practicando ioga, home practicando ioga: ton de pel moi claro, meditación, posición de loto, ton de pel moi claro
🧘🏼‍♂	home, home practicando ioga, home practicando ioga: ton de pel claro, meditación, posición de loto, ton de pel claro
🧘🏽‍♂	home, home practicando ioga, home practicando ioga: ton de pel medio, meditación, posición de loto, ton de pel medio
🧘🏾‍♂	home, home practicando ioga, home practicando ioga: ton de pel escuro, meditación, posición de loto, ton de pel escuro
🧘🏿‍♂	home, home practicando ioga, home practicando ioga: ton de pel moi escuro, meditación, posición de loto, ton de pel moi escuro
🧘‍♀	meditación, muller, muller practicando ioga, posición de loto
🧘🏻‍♀	meditación, muller, muller practicando ioga, muller practicando ioga: ton de pel moi claro, posición de loto, ton de pel moi claro
🧘🏼‍♀	meditación, muller, muller practicando ioga, muller practicando ioga: ton de pel claro, posición de loto, ton de pel claro
